(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
	Universal Render Pipeline/Lit (3252 verts): 
		PolyShape (498 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 217x108 times]
		PolyShape (24 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x5 times]
		PolyShape (1) (42 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 9x6 times]
		PolyShape (72 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x11 times]
		PolyShape (1) (126 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 107x42 times]
		PolyShape (2) (1200 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 349x313 times]
		PolyShape_(16) (54 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 11x7 times]
		PolyShape (3) (30 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 25x16 times]
		PolyShape (4) (36 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 44x27 times]
		PolyShape (306 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 130x68 times]
		PolyShape (54 verts)	-1	True	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 10x6 times]
		PolyShape (36 verts)	-1	False	False	True	1	[ProBuilder_Default_URP (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 7x5 times]
